akscore2_nondock	akscore2_dock	akscore2_ens
0.0	6.6701	0.0
0.0	1.8664	0.0
0.0	0.0627	0.0
0.0	-6.3001	-0.0
0.0	3.144	0.0
0.0	5.769	0.0
0.0	-7.1315	-0.0
0.0	2.3837	0.0
0.0	8.4471	0.0
0.0	8.418	0.0
0.0	7.4367	0.0
0.0	-4.6283	-0.0
0.0	3.3798	0.0
0.0	3.2374	0.0
0.0	-3.6878	-0.0001
0.0	5.5279	0.0
0.0	-3.2451	-0.0
0.0	4.5842	0.0001
0.0	1.9608	0.0
