akscore2_nondock	akscore2_dock	akscore2_ens
0.0	-2.391	-0.0
0.0	-2.947	-0.0
0.0	-2.3349	-0.0
0.0	-0.0261	-0.0
0.0	-1.5757	-0.0
0.0	-2.5598	-0.0
0.0	-1.2403	-0.0
0.0	-2.3207	-0.0
0.0	-1.5183	-0.0
0.0	-1.4496	-0.0
0.0	-1.412	-0.0
0.0	-1.0807	-0.0
0.0	-2.8296	-0.0
0.0	-1.4581	-0.0
0.0	-3.3641	-0.0
0.0	-3.2634	-0.0
0.0	-0.0463	-0.0
0.0	0.1265	0.0
0.0	-0.8471	-0.0
