akscore2_nondock	akscore2_dock	akscore2_ens
0.0	-1.6202	-0.0
0.0	-1.5088	-0.0
0.0	-1.4471	-0.0
0.0	-2.1252	-0.0
0.0	-1.3521	-0.0
0.0	-2.7071	-0.0
0.0	-1.4565	-0.0
0.0	0.4582	0.0
0.0	-2.6827	-0.0
0.0	0.1384	0.0
0.0	-2.4338	-0.0
0.0	-2.7713	-0.0
0.0	-1.2929	-0.0
0.0	-4.6165	-0.0
0.0	-0.4676	-0.0
0.0	-4.0065	-0.0
0.0	-2.8212	-0.0
0.0	-1.6999	-0.0
0.0	-2.4955	-0.0
0.0	-2.821	-0.0
